Car.WheelSpd_FL,Car.WheelSpd_FR,Car.WheelSpd_RL,Car.WheelSpd_RR,Car.v,Time,V0,acceleration,Mean acc.,ABS Efficiency
31.32415581,31.38140297,31.11773109,31.13669586,9.853639603,1.511,,5.80730430000003,,
31.50217628,31.55838013,31.29847717,31.31729698,9.911712646,1.521,,5.77182770000011,,
31.67923737,31.73438835,31.47815323,31.49683952,9.969430923,1.531,,5.73730469999987,,
31.85534477,31.90947533,31.65675735,31.67531586,10.02680397,1.541,,5.70259100000001,,
32.03060532,32.08392334,31.83428383,31.85271263,10.08382988,1.551,,5.66873500000007,,
32.20490265,32.25760269,32.0109024,32.02918625,10.14051723,1.561,,5.63631099999995,,
32.3780098,32.43054962,32.18664169,32.2047348,10.19688034,1.571,,5.60493500000003,,
32.55022812,32.60259628,32.36146545,32.3793602,10.25292969,1.581,,5.57394000000002,,
32.72158813,32.77375793,32.53537369,32.55304337,10.30866909,1.591,,5.54256399999993,,
32.89213943,32.94420624,32.7083168,32.7257309,10.36409473,1.601,,5.51109400000005,,
33.0619278,33.11373138,32.88035583,32.89748764,10.41920567,1.611,,5.47971700000005,,
33.23081589,33.28239822,33.05148697,33.0683136,10.47400284,1.621,,5.44872299999994,,
33.39884567,33.45011139,33.22173309,33.2382431,10.52849007,1.631,,5.41839599999996,,
33.5661087,33.61655807,33.39114761,33.40735626,10.58267403,1.641,,5.38825999999997,,
33.73254013,33.78208542,33.55964661,33.57559586,10.63655663,1.651,,5.35783700000003,,
33.89802551,33.94695282,33.72722626,33.74294662,10.690135,1.661,,5.32722500000009,,
34.06258774,34.11099243,33.89395523,33.90943909,10.74340725,1.671,,5.29708899999992,,
34.2262764,34.27423096,34.05982208,34.07507706,10.79637814,1.681,,5.26695200000003,,
34.3891449,34.43663025,34.22483444,34.23986053,10.84904766,1.691,,5.23710299999998,,
34.55120087,34.59818649,34.38899231,34.40379715,10.90141869,1.701,,5.20753799999998,,
34.71243286,34.75896454,34.55231094,34.56689072,10.95349407,1.711,,5.17816599999996,,
34.8728714,34.91913223,34.71481705,34.72917557,11.00527573,1.721,,5.14945900000008,,
35.0326767,35.07847595,34.87652969,34.89065933,11.05677032,1.731,,5.12151799999998,,
35.19176102,35.23693085,35.03746033,35.0514183,11.1079855,1.741,,5.09405100000002,,
35.35010147,35.39455032,35.1975975,35.21140289,11.15892601,1.751,,5.06715799999995,,
35.50769424,35.55146408,35.35695267,35.37063217,11.20959759,1.761,,5.04055000000001,,
35.664505,35.70771027,35.51554108,35.52910233,11.26000309,1.771,,5.01451500000005,,
35.82039642,35.86333466,35.67338943,35.68682861,11.31014824,1.781,,4.98867000000001,,
35.97551727,36.01834869,35.83044815,35.84376907,11.36003494,1.791,,4.96292099999991,,
36.12994385,36.17261505,35.98674011,35.99994278,11.40966415,1.801,,4.93726800000012,,
36.28372574,36.32614136,36.14223862,36.15533066,11.45903683,1.811,,4.91170899999993,,
36.43682098,36.47893906,36.29695892,36.30994415,11.50815392,1.821,,4.88653100000001,,
36.58919525,36.63101959,36.45089722,36.46377945,11.55701923,1.831,,4.86164099999993,,
36.74082947,36.78237534,36.6040535,36.61684036,11.60563564,1.841,,4.83684600000007,,
36.89164352,36.93291092,36.7563591,36.76905441,11.6540041,1.851,,4.81166799999997,,
37.04162216,37.08261108,36.90781021,36.92041779,11.70212078,1.861,,4.78620500000009,,
37.19077682,37.23149109,37.05840683,37.07093811,11.74998283,1.871,,4.76064699999998,,
37.33908081,37.37963867,37.20813751,37.22059631,11.7975893,1.881,,4.73480199999994,,
37.48608017,37.5264473,37.35659027,37.36897278,11.84493732,1.891,,4.70285500000003,,
37.63047409,37.67052841,37.50297165,37.5152359,11.89196587,1.901,,4.66041500000003,,
37.7726059,37.81210709,37.64734268,37.65949249,11.93857002,1.911,,4.611302,,
37.91255951,37.95137405,37.78977585,37.80183792,11.98468304,1.921,,3.77883899999993,,
37.80641937,37.8213501,37.76634979,37.7707634,12.02247143,1.931,,2.80628200000006,,
37.89613342,37.91847229,37.84183121,37.84620667,12.05053425,1.941,,2.61611899999998,,
37.92107391,37.93750763,37.89054871,37.89451981,12.07669544,1.951,,2.27317800000009,,
37.94773865,37.9626503,37.93821335,37.94119644,12.09942722,1.961,,2.07204899999986,,
38.01314163,38.02814865,38.0135498,38.01663589,12.12014771,1.971,,2.23608000000013,,
38.11390686,38.13126755,38.11702347,38.12121582,12.14250851,1.981,,2.62908899999985,,
38.23033142,38.2510643,38.23381805,38.23961258,12.1687994,1.991,,3.00302500000011,,
38.3445816,38.36743546,38.34867859,38.35589218,12.19882965,2.001,,3.20100799999992,,
38.44665527,38.46940994,38.45228958,38.46013641,12.23083973,2.011,,3.19366399999996,,
38.53296661,38.55411911,38.54145432,38.54896927,12.26277637,2.021,,3.02724900000015,,
38.60412979,38.62248611,38.61643982,38.62303162,12.29304886,2.031,,2.76679999999985,,
38.66165924,38.67736053,38.67861557,38.68421936,12.32071686,2.041,,2.46410300000015,,
38.70744324,38.72081757,38.72999573,38.73429108,12.34535789,2.051,,2.16007299999994,,
38.84048462,38.85216522,38.87130356,38.87442017,12.36695862,2.061,,4.32672499999995,,
39.33325958,39.40099716,39.2659874,39.29343796,12.41022587,2.071,,5.86395199999998,,
39.57695007,39.61692047,39.52396393,39.54579926,12.46886539,2.081,,6.32486400000012,,
39.8380661,39.89653015,39.73467636,39.7560463,12.53211403,2.091,,6.63614299999988,,
40.14087677,40.20600128,39.98678207,40.01329422,12.59847546,2.101,,6.91423400000009,,
40.40547562,40.47966385,40.20576477,40.23179626,12.6676178,2.111,,6.94084099999994,,
40.67155457,40.75270462,40.42683792,40.45343781,12.73702621,2.121,,6.94780399999999,,
40.93835068,41.02623749,40.64613724,40.67338943,12.80650425,2.131,,6.95457499999996,,
41.20289993,41.29975128,40.86650085,40.89384079,12.87605,2.141,,6.96268,,
41.46543121,41.57220459,41.08588028,41.11324692,12.9456768,2.151,,6.97040600000012,,
41.72423172,41.84403992,41.30447388,41.33167267,13.01538086,2.161,,6.97841599999993,,
41.97921753,42.1108284,41.52317047,41.55051422,13.08516502,2.171,,6.98537899999998,,
42.2321167,42.3723526,41.74168396,41.76945114,13.15501881,2.181,,6.99129100000011,,
42.48291397,42.63129044,41.95998764,41.98840332,13.22493172,2.191,,6.99663099999999,,
42.73208618,42.88813782,42.17816544,42.20671844,13.29489803,2.201,,7.00273500000002,,
42.97513962,43.14403915,42.39600754,42.42432785,13.36492538,2.211,,7.00836200000001,,
43.21608353,43.39479065,42.61348343,42.64170837,13.435009,2.221,,7.01322599999994,,
43.45452881,43.64122772,42.83083725,42.85926437,13.50514126,2.231,,7.01799399999992,,
43.68899918,43.88405228,43.04841614,43.07677841,13.5753212,2.241,,7.02219,,
43.91966629,44.1231575,43.2660675,43.29442596,13.6455431,2.251,,7.02629100000003,,
44.14730453,44.3563652,43.48406601,43.51247025,13.71580601,2.261,,7.02934200000005,,
44.3721199,44.58578873,43.7024231,43.730896,13.78609943,2.271,,7.03210900000002,,
44.59317398,44.81209183,43.92097092,43.94922256,13.85642052,2.281,,7.03468300000001,,
44.81024933,45.03376389,44.13987732,44.16806793,13.92676735,2.291,,7.03802099999997,,
45.02327728,45.24590683,44.35959625,44.38796616,13.99714756,2.301,,7.03878400000004,,
45.23496628,45.45228577,44.58018875,44.60893631,14.0675354,2.311,,7.03763999999989,,
45.44615555,45.6572113,44.80150604,44.83073044,14.1379118,2.321,,7.03649500000001,,
45.65550232,45.86259842,45.02347183,45.05295563,14.20827675,2.331,,7.03468300000001,,
45.86326218,46.06922531,45.24598694,45.2755661,14.27862358,2.341,,7.03229900000011,,
46.07145691,46.2768898,45.46897507,45.4985733,14.34894657,2.351,,7.02972399999986,,
46.28123093,46.48516083,45.69229889,45.72196579,14.41924381,2.361,,7.02714900000014,,
46.49255753,46.69412613,45.91557693,45.94536591,14.4895153,2.371,,7.02409799999995,,
46.7053833,46.90469742,46.13912964,46.16914749,14.55975628,2.381,,7.02056899999999,,
46.91968918,47.1174469,46.36349487,46.3935585,14.62996197,2.391,,7.01751700000006,,
47.1354599,47.33208466,46.58828735,46.61827469,14.70013714,2.401,,7.01465599999995,,
47.35278702,47.54837799,46.81313324,46.84319305,14.7702837,2.411,,7.01217599999993,,
47.57168961,47.7661438,47.03784561,47.06799698,14.84040546,2.421,,7.00988799999998,,
47.79200745,47.98529053,47.26230621,47.2925415,14.91050434,2.431,,7.00798000000003,,
48.01345825,48.20578766,47.48645782,47.51676178,14.98058414,2.441,,7.00616900000011,,
48.23586273,48.42756271,47.71025848,47.74062729,15.05064583,2.451,,7.00464199999988,,
48.45909882,48.6504364,47.93370056,47.96405029,15.12069225,2.461,,7.003308,,
48.68307495,48.87422562,48.15677261,48.18705368,15.19072533,2.471,,7.00216300000012,,
48.90766525,49.09877777,48.37948608,48.40966415,15.26074696,2.481,,7.00120899999988,,
49.13272858,49.32397079,48.60184479,48.63190842,15.33075905,2.491,,7.00025499999999,,
49.3581543,49.54969406,48.82387543,48.8538208,15.4007616,2.501,,6.999493,,
49.58385468,49.77581024,49.04558945,49.07542038,15.47075653,2.511,,6.9989210000001,,
49.80973434,50.00220108,49.26701355,49.29674149,15.54074574,2.521,,6.99834799999994,,
50.0357132,50.22877121,49.48817062,49.51780319,15.61072922,2.531,,6.99787100000009,,
50.26170349,50.45543289,49.70912552,49.7386322,15.68070793,2.541,,6.99749000000001,,
50.48763657,50.68208313,49.92983627,49.95925522,15.75068283,2.551,,6.99720399999997,,
50.71347427,50.90863037,50.1503334,50.17971039,15.82065487,2.561,,6.99691799999993,,
50.93917465,51.13500977,50.37066269,50.4000206,15.89062405,2.571,,6.99663099999999,,
51.16469193,51.36118317,50.59086609,50.62021637,15.96059036,2.581,,6.99634600000021,,
51.38998413,51.58713913,50.81097794,50.84032822,16.03055382,2.591,,6.99615499999986,,
51.61502457,51.81285477,51.03102493,51.06037521,16.10051537,2.601,,6.99577299999987,,
51.83980942,52.038311,51.25103378,51.28038406,16.1704731,2.611,,6.99558200000006,,
52.06432724,52.26348877,51.47102356,51.50038147,16.24042892,2.621,,6.99520200000023,,
52.28857803,52.48838043,51.69101334,51.72037125,16.31038094,2.631,,6.99481899999981,,
52.51255417,52.71300125,51.91101837,51.9403801,16.38032913,2.641,,6.93492900000017,,
52.59676361,52.79034805,52.02894211,52.05534363,16.44967842,2.651,,6.23187999999999,,
52.5663681,52.68040466,52.1526413,52.17568207,16.51199722,2.661,,5.47943099999984,,
52.60912323,52.69140625,52.26099014,52.28040695,16.56679153,2.671,,4.95758100000003,,
52.68017197,52.75257492,52.37968063,52.39670563,16.61636734,2.681,,4.66289499999988,,
52.7784462,52.84506226,52.50800323,52.52399445,16.66299629,2.691,,4.53624700000006,,
52.89468384,52.95831299,52.64493942,52.66054153,16.70835876,2.701,,4.51183400000019,,
53.02175903,53.08346176,52.78770065,52.80348587,16.7534771,2.711,,4.53452999999975,,
53.15450287,53.21488953,52.93365479,52.9497261,16.7988224,2.721,,4.56905400000025,,
53.2897644,53.34897232,53.08060837,53.09699631,16.84451294,2.731,,4.59690100000003,,
53.42591095,53.48382187,53.22719193,53.24396515,16.89048195,2.741,,4.61139699999968,,
53.56218719,53.61891174,53.37273407,53.38990784,16.93659592,2.751,,4.6129220000001,,
53.69842148,53.75391769,53.51713181,53.53458023,16.98272514,2.761,,4.60414900000004,,
53.83470535,53.88905334,53.6605072,53.67801285,17.02876663,2.771,,4.58850899999987,,
53.97173309,54.0250473,53.80262375,53.82027054,17.07465172,2.781,,4.56943500000016,,
54.10853195,54.16161346,53.94398499,53.96175766,17.12034607,2.791,,4.5505519999999,,
54.24509048,54.29844284,54.08481979,54.1026001,17.16585159,2.801,,4.53205099999998,,
54.38188553,54.43533707,54.22524261,54.24291229,17.2111721,2.811,,4.51469499999995,,
54.51921082,54.57155991,54.36533737,54.38294983,17.25631905,2.821,,4.49829100000017,,
54.65644455,54.70765686,54.50520325,54.52273941,17.30130196,2.831,,4.48226900000002,,
54.79363632,54.84411621,54.6448288,54.66224289,17.34612465,2.841,,4.46605700000013,,
54.93109894,54.98089981,54.78421783,54.80144882,17.39078522,2.851,,4.44946299999991,,
55.0688591,55.11744308,54.92337418,54.9405098,17.43527985,2.861,,4.43344100000012,,
55.20637131,55.25419617,55.06235886,55.07943344,17.47961426,2.871,,4.41741899999997,,
55.34341049,55.39139938,55.20125198,55.21821213,17.52378845,2.881,,4.40082599999982,,
55.48093796,55.52913284,55.33987427,55.3567276,17.56779671,2.891,,4.38404100000014,,
55.61912918,55.66711807,55.47826004,55.49495697,17.61163712,2.901,,4.367637,,
55.75760269,55.80458832,55.61651611,55.63312149,17.65531349,2.911,,4.35218800000001,,
55.89554977,55.94211578,55.75471878,55.7711792,17.69883537,2.921,,4.33750199999992,,
56.03301239,56.07981491,55.89285278,55.90909195,17.74221039,2.931,,4.32300499999982,,
56.17040253,56.21763992,56.03082657,56.04681778,17.78544044,2.941,,4.30870100000007,,
56.30784607,56.3554306,56.16864395,56.18438721,17.82852745,2.951,,4.29477700000014,,
56.44532013,56.4931221,56.30630875,56.32179642,17.87147522,2.961,,4.28180699999992,,
56.58287048,56.6302681,56.44377518,56.4590416,17.91429329,2.971,,4.26940900000012,,
56.72033691,56.76726532,56.58098984,56.59613419,17.95698738,2.981,,4.25701200000006,,
56.85763168,56.90423203,56.71802521,56.73308945,17.9995575,2.991,,4.244804,,
56.99457932,57.0411911,56.85485458,56.86982727,18.04200554,3.001,,4.23316899999975,,
57.13108826,57.17810059,56.99141693,57.00627136,18.08433723,3.011,,4.22191699999992,,
57.26742172,57.31481934,57.12762833,57.14234543,18.1265564,3.021,,4.21104400000019,,
57.40359116,57.45129013,57.2634201,57.27801895,18.16866684,3.031,,4.20074499999998,,
57.53962326,57.58750534,57.39878082,57.41328812,18.21067429,3.041,,4.19063500000014,,
