"Car.WheelSpd_FL","Car.WheelSpd_FR","Car.WheelSpd_RL","Car.WheelSpd_RR","Car.v","Time"
20.41081619,20.51443863,20.13578606,20.16835213,6.368714333,0.991
20.63554573,20.73921204,20.36045265,20.39330864,6.439360619,1.001
20.86049271,20.96424103,20.58510971,20.61820412,6.509997845,1.011
21.08560753,21.1895504,20.80973244,20.84300423,6.580617905,1.021
21.3108654,21.41516495,21.03431129,21.0676918,6.651217461,1.031
21.53628349,21.64105034,21.25884247,21.29226875,6.721794128,1.041
21.76187515,21.86717033,21.48332787,21.5167408,6.792348862,1.051
21.98764229,22.09349251,21.7077713,21.74111366,6.862882614,1.061
22.21356773,22.32001305,21.9321785,21.96539879,6.93339777,1.071
22.43962288,22.54672623,22.15655327,22.18959999,7.003896236,1.081
22.66579437,22.77361488,22.38090134,22.4137249,7.074379444,1.091
22.89207649,23.0006485,22.60522461,22.63778305,7.144849777,1.101
23.11844826,23.22784805,22.82951927,22.86177444,7.215308666,1.111
23.34491158,23.45516777,23.05379486,23.08571243,7.285756588,1.121
23.57152939,23.68253517,23.27804375,23.30959511,7.35619545,1.131
23.79821205,23.90998459,23.50227928,23.53343773,7.426626205,1.141
24.02496147,24.13749504,23.72649574,23.75724411,7.497050285,1.151
24.2517643,24.36505318,23.95069885,23.98101616,7.56746912,1.161
24.47861671,24.59264565,24.1748867,24.20476151,7.63788414,1.171
24.70551491,24.82026291,24.3990612,24.42848587,7.708296299,1.181
24.93245125,25.04789543,24.62321663,24.65218735,7.778705597,1.191
25.15901184,25.27510452,24.84707451,24.87558174,7.849111557,1.201
25.38365936,25.49979401,25.07022667,25.09824562,7.919468403,1.211
25.60671616,25.72221565,25.2925415,25.32006073,7.989694118,1.221
25.82812119,25.94269371,25.51390266,25.54091263,8.059726715,1.231
26.04748917,26.16071701,25.73410988,25.76060104,8.129516602,1.241
26.26501083,26.37655258,25.95311928,25.97909737,8.199017525,1.251
26.48061371,26.59071732,26.17084122,26.19631195,8.268193245,1.261
26.69410896,26.80193901,26.38696289,26.41193008,8.337013245,1.271
26.90530396,27.01031113,26.60150719,26.62598991,8.405426979,1.281
27.11414719,27.21662712,26.814394,26.83841896,8.473399162,1.291
27.3208065,27.42095566,27.02566338,27.04928207,8.540905952,1.301
27.5258503,27.6230793,27.23530388,27.25852203,8.607937813,1.311
27.72911644,27.82353401,27.44332504,27.46614647,8.674489975,1.321
27.93046761,28.02243805,27.6497612,27.67220306,8.740559578,1.331
28.13015938,28.21949196,27.85463333,27.87673187,8.806154251,1.341
28.32830048,28.41514015,28.05785942,28.07963943,8.871276855,1.351
28.52500725,28.60918427,28.2595253,28.2810154,8.935922623,1.361
28.72007751,28.80164146,28.45964241,28.48086739,9.000098228,1.371
28.91347504,28.99279594,28.65819168,28.67917061,9.063809395,1.381
29.10534668,29.18272018,28.85516548,28.87591362,9.127053261,1.391
29.29634857,29.37098503,29.05071259,29.07122803,9.189831734,1.401
29.48612595,29.55847549,29.24494934,29.26524353,9.252161026,1.411
29.67461205,29.74543762,29.43782043,29.45791626,9.314065933,1.421
29.86203766,29.9312191,29.62941551,29.64937401,9.37556076,1.431
30.04865646,30.11583519,29.81972313,29.83957863,9.436658859,1.441
30.23423958,30.2994175,30.00881767,30.02856064,9.497367859,1.451
30.41853333,30.48243904,30.19663811,30.21624947,9.55769062,1.461
30.60177994,30.66427422,30.3832798,30.40276718,9.617630959,1.471
30.78388214,30.84505081,30.56871605,30.58808899,9.677195549,1.481
30.96508408,31.02465439,30.75292778,30.77217865,9.736385345,1.491
31.14514732,31.20353699,30.93589592,30.95500755,9.795200348,1.501
31.32415581,31.38140297,31.11773109,31.13669586,9.853639603,1.511
31.50217628,31.55838013,31.29847717,31.31729698,9.911712646,1.521
31.67923737,31.73438835,31.47815323,31.49683952,9.969430923,1.531
31.85534477,31.90947533,31.65675735,31.67531586,10.02680397,1.541
32.03060532,32.08392334,31.83428383,31.85271263,10.08382988,1.551
32.20490265,32.25760269,32.0109024,32.02918625,10.14051723,1.561
32.3780098,32.43054962,32.18664169,32.2047348,10.19688034,1.571
32.55022812,32.60259628,32.36146545,32.3793602,10.25292969,1.581
32.72158813,32.77375793,32.53537369,32.55304337,10.30866909,1.591
32.89213943,32.94420624,32.7083168,32.7257309,10.36409473,1.601
33.0619278,33.11373138,32.88035583,32.89748764,10.41920567,1.611
33.23081589,33.28239822,33.05148697,33.0683136,10.47400284,1.621
33.39884567,33.45011139,33.22173309,33.2382431,10.52849007,1.631
33.5661087,33.61655807,33.39114761,33.40735626,10.58267403,1.641
33.73254013,33.78208542,33.55964661,33.57559586,10.63655663,1.651
33.89802551,33.94695282,33.72722626,33.74294662,10.690135,1.661
34.06258774,34.11099243,33.89395523,33.90943909,10.74340725,1.671
34.2262764,34.27423096,34.05982208,34.07507706,10.79637814,1.681
34.3891449,34.43663025,34.22483444,34.23986053,10.84904766,1.691
34.55120087,34.59818649,34.38899231,34.40379715,10.90141869,1.701
34.71243286,34.75896454,34.55231094,34.56689072,10.95349407,1.711
34.8728714,34.91913223,34.71481705,34.72917557,11.00527573,1.721
35.0326767,35.07847595,34.87652969,34.89065933,11.05677032,1.731
35.19176102,35.23693085,35.03746033,35.0514183,11.1079855,1.741
35.35010147,35.39455032,35.1975975,35.21140289,11.15892601,1.751
35.50769424,35.55146408,35.35695267,35.37063217,11.20959759,1.761
35.664505,35.70771027,35.51554108,35.52910233,11.26000309,1.771
35.82039642,35.86333466,35.67338943,35.68682861,11.31014824,1.781
35.97551727,36.01834869,35.83044815,35.84376907,11.36003494,1.791
36.12994385,36.17261505,35.98674011,35.99994278,11.40966415,1.801
36.28372574,36.32614136,36.14223862,36.15533066,11.45903683,1.811
36.43682098,36.47893906,36.29695892,36.30994415,11.50815392,1.821
36.58919525,36.63101959,36.45089722,36.46377945,11.55701923,1.831
36.74082947,36.78237534,36.6040535,36.61684036,11.60563564,1.841
36.89164352,36.93291092,36.7563591,36.76905441,11.6540041,1.851
37.04162216,37.08261108,36.90781021,36.92041779,11.70212078,1.861
37.19077682,37.23149109,37.05840683,37.07093811,11.74998283,1.871
37.33908081,37.37963867,37.20813751,37.22059631,11.7975893,1.881
37.48608017,37.5264473,37.35659027,37.36897278,11.84493732,1.891
37.63047409,37.67052841,37.50297165,37.5152359,11.89196587,1.901
37.7726059,37.81210709,37.64734268,37.65949249,11.93857002,1.911
37.91255951,37.95137405,37.78977585,37.80183792,11.98468304,1.921
37.80641937,37.8213501,37.76634979,37.7707634,12.02247143,1.931
37.89613342,37.91847229,37.84183121,37.84620667,12.05053425,1.941
37.92107391,37.93750763,37.89054871,37.89451981,12.07669544,1.951
37.94773865,37.9626503,37.93821335,37.94119644,12.09942722,1.961
38.01314163,38.02814865,38.0135498,38.01663589,12.12014771,1.971
38.11390686,38.13126755,38.11702347,38.12121582,12.14250851,1.981
38.23033142,38.2510643,38.23381805,38.23961258,12.1687994,1.991
38.3445816,38.36743546,38.34867859,38.35589218,12.19882965,2.001
38.44665527,38.46940994,38.45228958,38.46013641,12.23083973,2.011
38.53296661,38.55411911,38.54145432,38.54896927,12.26277637,2.021
38.60412979,38.62248611,38.61643982,38.62303162,12.29304886,2.031
38.66165924,38.67736053,38.67861557,38.68421936,12.32071686,2.041
38.70744324,38.72081757,38.72999573,38.73429108,12.34535789,2.051
38.84048462,38.85216522,38.87130356,38.87442017,12.36695862,2.061
39.33325958,39.40099716,39.2659874,39.29343796,12.41022587,2.071
39.57695007,39.61692047,39.52396393,39.54579926,12.46886539,2.081
39.8380661,39.89653015,39.73467636,39.7560463,12.53211403,2.091
40.14087677,40.20600128,39.98678207,40.01329422,12.59847546,2.101
40.40547562,40.47966385,40.20576477,40.23179626,12.6676178,2.111
40.67155457,40.75270462,40.42683792,40.45343781,12.73702621,2.121
40.93835068,41.02623749,40.64613724,40.67338943,12.80650425,2.131
41.20289993,41.29975128,40.86650085,40.89384079,12.87605,2.141
41.46543121,41.57220459,41.08588028,41.11324692,12.9456768,2.151
41.72423172,41.84403992,41.30447388,41.33167267,13.01538086,2.161
41.97921753,42.1108284,41.52317047,41.55051422,13.08516502,2.171
42.2321167,42.3723526,41.74168396,41.76945114,13.15501881,2.181
42.48291397,42.63129044,41.95998764,41.98840332,13.22493172,2.191
42.73208618,42.88813782,42.17816544,42.20671844,13.29489803,2.201
42.97513962,43.14403915,42.39600754,42.42432785,13.36492538,2.211
43.21608353,43.39479065,42.61348343,42.64170837,13.435009,2.221
43.45452881,43.64122772,42.83083725,42.85926437,13.50514126,2.231
43.68899918,43.88405228,43.04841614,43.07677841,13.5753212,2.241
43.91966629,44.1231575,43.2660675,43.29442596,13.6455431,2.251
44.14730453,44.3563652,43.48406601,43.51247025,13.71580601,2.261
44.3721199,44.58578873,43.7024231,43.730896,13.78609943,2.271
44.59317398,44.81209183,43.92097092,43.94922256,13.85642052,2.281
44.81024933,45.03376389,44.13987732,44.16806793,13.92676735,2.291
45.02327728,45.24590683,44.35959625,44.38796616,13.99714756,2.301
45.23496628,45.45228577,44.58018875,44.60893631,14.0675354,2.311
45.44615555,45.6572113,44.80150604,44.83073044,14.1379118,2.321
45.65550232,45.86259842,45.02347183,45.05295563,14.20827675,2.331
45.86326218,46.06922531,45.24598694,45.2755661,14.27862358,2.341
46.07145691,46.2768898,45.46897507,45.4985733,14.34894657,2.351
46.28123093,46.48516083,45.69229889,45.72196579,14.41924381,2.361
46.49255753,46.69412613,45.91557693,45.94536591,14.4895153,2.371
46.7053833,46.90469742,46.13912964,46.16914749,14.55975628,2.381
46.91968918,47.1174469,46.36349487,46.3935585,14.62996197,2.391
47.1354599,47.33208466,46.58828735,46.61827469,14.70013714,2.401
47.35278702,47.54837799,46.81313324,46.84319305,14.7702837,2.411
47.57168961,47.7661438,47.03784561,47.06799698,14.84040546,2.421
47.79200745,47.98529053,47.26230621,47.2925415,14.91050434,2.431
48.01345825,48.20578766,47.48645782,47.51676178,14.98058414,2.441
48.23586273,48.42756271,47.71025848,47.74062729,15.05064583,2.451
48.45909882,48.6504364,47.93370056,47.96405029,15.12069225,2.461
48.68307495,48.87422562,48.15677261,48.18705368,15.19072533,2.471
48.90766525,49.09877777,48.37948608,48.40966415,15.26074696,2.481
49.13272858,49.32397079,48.60184479,48.63190842,15.33075905,2.491
49.3581543,49.54969406,48.82387543,48.8538208,15.4007616,2.501
49.58385468,49.77581024,49.04558945,49.07542038,15.47075653,2.511
49.80973434,50.00220108,49.26701355,49.29674149,15.54074574,2.521
50.0357132,50.22877121,49.48817062,49.51780319,15.61072922,2.531
50.26170349,50.45543289,49.70912552,49.7386322,15.68070793,2.541
50.48763657,50.68208313,49.92983627,49.95925522,15.75068283,2.551
50.71347427,50.90863037,50.1503334,50.17971039,15.82065487,2.561
50.93917465,51.13500977,50.37066269,50.4000206,15.89062405,2.571
51.16469193,51.36118317,50.59086609,50.62021637,15.96059036,2.581
51.38998413,51.58713913,50.81097794,50.84032822,16.03055382,2.591
51.61502457,51.81285477,51.03102493,51.06037521,16.10051537,2.601
51.83980942,52.038311,51.25103378,51.28038406,16.1704731,2.611
52.06432724,52.26348877,51.47102356,51.50038147,16.24042892,2.621
52.28857803,52.48838043,51.69101334,51.72037125,16.31038094,2.631
52.51255417,52.71300125,51.91101837,51.9403801,16.38032913,2.641
52.59676361,52.79034805,52.02894211,52.05534363,16.44967842,2.651
52.5663681,52.68040466,52.1526413,52.17568207,16.51199722,2.661
52.60912323,52.69140625,52.26099014,52.28040695,16.56679153,2.671
52.68017197,52.75257492,52.37968063,52.39670563,16.61636734,2.681
52.7784462,52.84506226,52.50800323,52.52399445,16.66299629,2.691
52.89468384,52.95831299,52.64493942,52.66054153,16.70835876,2.701
53.02175903,53.08346176,52.78770065,52.80348587,16.7534771,2.711
53.15450287,53.21488953,52.93365479,52.9497261,16.7988224,2.721
53.2897644,53.34897232,53.08060837,53.09699631,16.84451294,2.731
53.42591095,53.48382187,53.22719193,53.24396515,16.89048195,2.741
53.56218719,53.61891174,53.37273407,53.38990784,16.93659592,2.751
53.69842148,53.75391769,53.51713181,53.53458023,16.98272514,2.761
53.83470535,53.88905334,53.6605072,53.67801285,17.02876663,2.771
53.97173309,54.0250473,53.80262375,53.82027054,17.07465172,2.781
54.10853195,54.16161346,53.94398499,53.96175766,17.12034607,2.791
54.24509048,54.29844284,54.08481979,54.1026001,17.16585159,2.801
54.38188553,54.43533707,54.22524261,54.24291229,17.2111721,2.811
54.51921082,54.57155991,54.36533737,54.38294983,17.25631905,2.821
54.65644455,54.70765686,54.50520325,54.52273941,17.30130196,2.831
54.79363632,54.84411621,54.6448288,54.66224289,17.34612465,2.841
54.93109894,54.98089981,54.78421783,54.80144882,17.39078522,2.851
55.0688591,55.11744308,54.92337418,54.9405098,17.43527985,2.861
55.20637131,55.25419617,55.06235886,55.07943344,17.47961426,2.871
55.34341049,55.39139938,55.20125198,55.21821213,17.52378845,2.881
55.48093796,55.52913284,55.33987427,55.3567276,17.56779671,2.891
55.61912918,55.66711807,55.47826004,55.49495697,17.61163712,2.901
55.75760269,55.80458832,55.61651611,55.63312149,17.65531349,2.911
55.89554977,55.94211578,55.75471878,55.7711792,17.69883537,2.921
56.03301239,56.07981491,55.89285278,55.90909195,17.74221039,2.931
56.17040253,56.21763992,56.03082657,56.04681778,17.78544044,2.941
56.30784607,56.3554306,56.16864395,56.18438721,17.82852745,2.951
56.44532013,56.4931221,56.30630875,56.32179642,17.87147522,2.961
56.58287048,56.6302681,56.44377518,56.4590416,17.91429329,2.971
56.72033691,56.76726532,56.58098984,56.59613419,17.95698738,2.981
56.85763168,56.90423203,56.71802521,56.73308945,17.9995575,2.991
56.99457932,57.0411911,56.85485458,56.86982727,18.04200554,3.001
57.13108826,57.17810059,56.99141693,57.00627136,18.08433723,3.011
57.26742172,57.31481934,57.12762833,57.14234543,18.1265564,3.021
57.40359116,57.45129013,57.2634201,57.27801895,18.16866684,3.031
57.53962326,57.58750534,57.39878082,57.41328812,18.21067429,3.041
57.67596817,57.72404099,57.533535,57.54798126,18.25258064,3.051
57.81202698,57.86054611,57.66778946,57.68218994,18.29439163,3.061
57.94755554,57.99652863,57.80157089,57.81595993,18.3361187,3.071
58.08247375,58.13186264,57.93487167,57.94929123,18.37777328,3.081
58.21674347,58.26649475,58.06766891,58.08215714,18.41936302,3.091
58.35025024,58.40043259,58.19998169,58.21454239,18.46089172,3.101
58.48298645,58.53366089,58.33180237,58.34643173,18.50235748,3.111
58.61500931,58.66616058,58.46311951,58.47782135,18.5437603,3.121
58.74635696,58.79793549,58.59392548,58.60871124,18.58510017,3.131
58.87705612,58.9291153,58.72415543,58.73905563,18.62637138,3.141
59.00712585,59.05963516,58.85399628,58.86890411,18.66757202,3.151
59.13663864,59.18926239,58.98342896,58.99838638,18.70870018,3.161
59.26560593,59.31814194,59.11242294,59.12746811,18.74975204,3.171
59.39403534,59.44644547,59.24095154,59.25611877,18.79072762,3.181
59.52194595,59.57423782,59.36901474,59.38432312,18.83162117,3.191
59.64935684,59.7015419,59.49661255,59.51208496,18.87243462,3.201
59.77629089,59.82838058,59.62375259,59.6394043,18.91316414,3.211
59.902771,59.95476151,59.7504425,59.76629257,18.95381165,3.221
60.02880859,60.08070374,59.87670135,59.8927536,18.99437332,3.231
60.15441513,60.20622635,60.00253296,60.01879883,19.03484917,3.241
60.27960968,60.3313446,60.12796021,60.14443207,19.07523918,3.251
60.40440369,60.45606995,60.25298691,60.26967239,19.11554146,3.261
60.52880478,60.58041763,60.37763214,60.39451981,19.15575409,3.271
60.65283203,60.70440292,60.50191116,60.51898956,19.19587708,3.281
60.77649307,60.82803345,60.6258316,60.64309311,19.23590851,3.291
60.89974976,60.95133591,60.74942398,60.76684189,19.27584839,3.301
61.02263641,61.07431412,60.87269211,60.89024353,19.31569672,3.311
61.14521027,61.19696426,60.99564362,61.01330566,19.35545158,3.321
61.26750183,61.31930542,61.11828995,61.13604355,19.39511299,3.331
61.38954926,61.44133759,61.24064255,61.25846481,19.43467712,3.341
61.51133347,61.56307602,61.36271286,61.3805809,19.4741478,3.351
61.63305283,61.68452454,61.48446274,61.50239182,19.51352119,3.361
61.75453186,61.80594635,61.60590363,61.62386703,19.55279732,3.371
61.87569809,61.92713165,61.72707748,61.74505615,19.59197426,3.381
61.99653244,62.04798508,61.84799957,61.86598587,19.63105774,3.391
62.11705399,62.16849518,61.96867752,61.98665619,19.67004776,3.401
62.23727417,62.28866577,62.08910751,62.10707474,19.70894623,3.411
62.35712814,62.40852737,62.20930481,62.22724152,19.74775124,3.421
62.47665024,62.52809525,62.32928467,62.34717178,19.78646278,3.431
62.59591675,62.64739609,62.44905853,62.4668808,19.82508469,3.441
62.7149353,62.76643372,62.56863022,62.58637238,19.86361313,3.451
62.83370209,62.88524628,62.68799591,62.70563889,19.90205002,3.461
62.95222855,63.00380325,62.80715561,62.82468796,19.94039726,3.471
63.07050705,63.12213135,62.92611313,62.94351959,19.97865105,3.481
63.18854523,63.24021912,63.0448761,63.0621376,20.01681519,3.491
63.30635452,63.35806274,63.16342545,63.18054581,20.05488777,3.501
63.42393494,63.47566223,63.2817688,63.29874802,20.0928688,3.511
63.54128647,63.59302521,63.39990616,63.41674042,20.13075829,3.521
63.65842056,63.71014786,63.51783752,63.53452682,20.16855621,3.531
63.77534866,63.82705688,63.63557053,63.6521225,20.2062645,3.541
63.89207458,63.94375229,63.75310898,63.76952362,20.24388313,3.551
64.00860596,64.0602417,63.87044907,63.88672638,20.28141403,3.561
64.12493134,64.17651367,63.98757935,64.00373077,20.31885719,3.571
64.24105072,64.29257965,64.10449982,64.1205368,20.35621262,3.581
64.356987,64.40842438,64.22120667,64.23713684,20.39348221,3.591
64.47272491,64.52404785,64.33768463,64.35352325,20.43066597,3.601
64.58825684,64.63946533,64.45394135,64.46969604,20.4677639,3.611
64.70358276,64.75466156,64.56996155,64.58565521,20.504776,3.621
64.8187027,64.86964417,64.6857605,64.7013855,20.54170418,3.631
64.93360138,64.98441315,64.80130768,64.81690216,20.57854843,3.641
65.04827881,65.09896088,64.91662598,64.93218994,20.61530876,3.651
65.16273499,65.21328735,65.0316925,65.04724884,20.65198708,3.661
65.27696991,65.32739258,65.14651489,65.1620636,20.68858147,3.671
65.39096832,65.44127655,65.26107788,65.27664948,20.72509575,3.681
65.50473785,65.55493164,65.3753891,65.39098358,20.76152992,3.691
65.61827087,65.66835785,65.48944092,65.50507355,20.79788399,3.701
65.68761444,65.7375946,65.55797577,65.57365417,20.83415604,3.711
65.51251221,65.53253937,65.46473694,65.46941376,20.85977364,3.721
65.64653778,65.67745972,65.57699585,65.58513641,20.88097572,3.731
65.76301575,65.7973938,65.69394684,65.70397949,20.9056797,3.741
65.88170624,65.91995239,65.81185913,65.82357788,20.9330864,3.751
66.00270844,66.0422287,65.93122864,65.94417572,20.96259499,3.761
66.12248993,66.16317749,66.04917145,66.06298828,20.99372292,3.771
66.23836517,66.28009033,66.1632309,66.17790985,21.02597427,3.781
66.34907532,66.39130402,66.27228546,66.28762817,21.05885315,3.791
66.45443726,66.4964447,66.37626648,66.39196777,21.09192276,3.801
66.55437469,66.59589386,66.47543335,66.49123383,21.12483025,3.811
66.64917755,66.69036102,66.57038116,66.58611298,21.15732574,3.821
66.73981476,66.78052521,66.66175842,66.67736053,21.18923759,3.831
66.82693481,66.86695862,66.75014496,66.76556396,21.22047424,3.841
66.91110229,66.95018768,66.8359375,66.85110474,21.25099373,3.851
66.99246216,67.03063202,66.91943359,66.93430328,21.28077888,3.861
67.07126617,67.10865784,67.00081635,67.01537323,21.30983925,3.871
67.14774323,67.18431091,67.08028412,67.09446716,21.33818817,3.881
67.22206116,67.25780487,67.15792847,67.17171478,21.36584854,3.891
67.294487,67.32932281,67.23384094,67.2472229,21.39284134,3.901
67.36511993,67.39904785,67.30812073,67.32110596,21.41919518,3.911
67.43410492,67.46727753,67.38088989,67.39347839,21.44493484,3.921
67.50164032,67.53405762,67.45225525,67.46446228,21.47009087,3.931
67.56789398,67.59959412,67.52233887,67.53421021,21.49469566,3.941
68.07868195,68.12878418,67.99995422,68.0226593,21.5231514,3.951
68.24220276,68.31377411,68.11708069,68.14389038,21.57063866,3.961
68.42381287,68.49064636,68.28282928,68.31102753,21.61849213,3.971
68.59796906,68.66667938,68.43372345,68.4614563,21.66648674,3.981
68.77176666,68.84354401,68.58554077,68.61330414,21.71449852,3.991
68.94339752,69.01832581,68.7363739,68.76428223,21.76255608,4.001
69.11431122,69.19096375,68.88687134,68.91495514,21.81065369,4.011
69.28379822,69.36185455,69.037117,69.06539154,21.85879135,4.021
69.45133972,69.53145599,69.18708801,69.21550751,21.90696716,4.031
69.61625671,69.69927216,69.33676147,69.36527252,21.95518494,4.041
69.77933502,69.86519623,69.48620605,69.51475525,22.00343513,4.051
69.9407196,70.02907562,69.63548279,69.66400909,22.05171776,4.061
70.10050201,70.19013214,69.78475952,69.8131485,22.10002899,4.071
70.25867462,70.3491745,69.93399811,69.96224976,22.14836693,4.081
70.41531372,70.50647736,70.08324432,70.11135101,22.19672394,4.091
70.57046509,70.66216278,70.23254395,70.26050568,22.24510002,4.101
70.72420502,70.81632233,70.38179779,70.40976715,22.29348946,4.111
70.87605286,70.96912384,70.53115082,70.55913544,22.34189415,4.121
71.02650452,71.1206665,70.68067169,70.70867157,22.39030457,4.131
71.17604828,71.27102661,70.83042145,70.85840607,22.4387188,4.141
71.32492828,71.41992188,70.98039246,71.00840759,22.48713684,4.151
71.47322845,71.56780243,71.13063049,71.158638,22.53555107,4.161
71.6210556,71.71508789,71.28113556,71.30905914,22.58396339,4.171
71.76847076,71.86198425,71.43193054,71.45970917,22.63236618,4.181
71.91559601,72.0085907,71.58297729,71.61062622,22.68076134,4.191
72.06256104,72.15502167,71.73425293,71.76184082,22.72914696,4.201
72.20944977,72.30137634,71.88574982,71.91333008,22.77752113,4.211
72.35636902,72.44776154,72.03748322,72.06509399,22.82588387,4.221
72.50337982,72.59425354,72.18943787,72.21709442,22.87423134,4.231
72.6505661,72.74094391,72.34160614,72.36932373,22.92256546,4.241
72.79798889,72.88789368,72.49397278,72.5217514,22.97088432,4.251
72.94571686,73.03516388,72.64649963,72.67434692,23.01918983,4.261
73.09378815,73.18280029,72.7991333,72.8270874,23.06748009,4.271
73.24235535,73.33105469,72.95188904,72.97995758,23.11575317,4.281
73.39180756,73.48039246,73.10491943,73.13309479,23.16400528,4.291
73.54180145,73.63027191,73.25807953,73.28636169,23.21224594,4.301
73.69210052,73.78044128,73.4112854,73.43966675,23.26047134,4.311
73.842659,73.93086243,73.5644455,73.5929184,23.30868721,4.321
73.9934845,74.0815506,73.71753693,73.74608612,23.35689163,4.331
74.14458466,74.23252869,73.87054443,73.89914703,23.40508461,4.341
74.2959671,74.38379669,74.02344513,74.05210876,23.45326614,4.351
74.44760895,74.53533936,74.17624664,74.20495605,23.50143814,4.361
74.59950256,74.68714142,74.32894897,74.35769653,23.5496006,4.371
74.75161743,74.83918762,74.48155212,74.51033783,23.59775543,4.381
74.90393066,74.99146271,74.63406372,74.66287994,23.64589882,4.391
75.056427,75.14393616,74.78647614,74.81533813,23.69403458,4.401
75.20909119,75.29658508,74.93880463,74.96770477,23.7421627,4.411
75.36188507,75.44940948,75.09105682,75.12000275,23.7902832,4.421
75.36883545,75.44859314,75.12626648,75.15130615,23.83678818,4.431
75.3842392,75.45043945,75.18185425,75.20365143,23.87727547,4.441
75.42591095,75.48524475,75.25065613,75.27017212,23.91350174,4.451
75.49263763,75.54844666,75.33623505,75.35442352,23.94729424,4.461
75.57849121,75.63287354,75.43497467,75.45269775,23.98007202,4.471
75.67633057,75.73021698,75.54207611,75.5597229,24.01271439,4.481
75.78011322,75.8338623,75.65319824,75.6709671,24.04564667,4.491
75.88592529,75.93964386,75.76526642,75.78343201,24.07897186,4.501
75.99183655,76.04518127,75.87665558,75.89517212,24.11263084,4.511
76.09709167,76.14971161,75.98670197,76.00549316,24.14650345,4.521
76.20154572,76.25337982,76.09531403,76.11431885,24.18046761,4.531
76.30516052,76.35658264,76.20272827,76.2219162,24.21443176,4.541
76.40828705,76.45969391,76.30931854,76.32862854,24.24833488,4.551
76.51161194,76.5629425,76.41532898,76.43474579,24.28214455,4.561
76.61528778,76.66655731,76.52101898,76.54050446,24.3158493,4.571
76.71942139,76.77060699,76.6265564,76.64604187,24.34944916,4.581
76.82405853,76.8751297,76.73192596,76.75145721,24.38295364,4.591
76.92912292,76.97994995,76.83719635,76.85681152,24.41637421,4.601
77.03457642,77.08474731,76.94238281,76.96214294,24.44971657,4.611
77.14029694,77.18984222,77.04747772,77.06739807,24.48299026,4.621
77.2461853,77.29527283,77.15246582,77.17256165,24.51619911,4.631
77.35216522,77.40097046,77.25733948,77.27761078,24.54934311,4.641
77.457901,77.50696564,77.36213684,77.38253784,24.58242798,4.651
77.56356049,77.61309052,77.46684265,77.48732758,24.61545372,4.661
77.66930389,77.71926117,77.57143402,77.59196472,24.64842033,4.671
77.77511597,77.82542419,77.67589569,77.69644165,24.68133163,4.681
77.8809433,77.93154144,77.78022003,77.8007431,24.71418953,4.691
77.98671722,78.03759003,77.88439178,77.90486908,24.74699211,4.701
78.09239197,78.1435318,77.98841095,78.00882721,24.7797451,4.711
78.19793701,78.24932861,78.09223938,78.1125946,24.81245041,4.721
78.30341339,78.3551178,78.19586182,78.21614075,24.84510803,4.731
78.40898132,78.46103668,78.29918671,78.3194046,24.87771797,4.741
78.5142746,78.56666565,78.40228271,78.4224472,24.91028595,4.751
78.61920929,78.67189789,78.50514221,78.52526855,24.94281387,4.761
78.72373199,78.77668762,78.60775757,78.62786102,24.97530365,4.771
78.82784271,78.88102722,78.7101059,78.73021698,25.00775909,4.781
78.93152618,78.98490906,78.81219482,78.8323288,25.04018021,4.791
