"Car.ax","Time"
-7.421904564,13.111
-7.406280994,13.121
-7.390766621,13.131
-7.375646114,13.141
-7.361467361,13.151
-7.348404408,13.161
-7.336695194,13.171
-7.326515198,13.181
-7.318054199,13.191
-7.311355591,13.201
-7.306472301,13.211
-7.30341959,13.221
-7.302128792,13.231
-7.302493095,13.241
-7.304463863,13.251
-7.306995392,13.261
-7.309982777,13.271
-7.314143181,13.281
-7.319398403,13.291
-7.325494766,13.301
-7.332141876,13.311
-7.339075089,13.321
-7.346056461,13.331
-7.352868557,13.341
-7.359223366,13.351
-7.365037441,13.361
-7.370082378,13.371
-7.37426424,13.381
-7.377492905,13.391
-7.379684448,13.401
-7.380788326,13.411
-7.380796432,13.421
-7.379724503,13.431
-7.377653122,13.441
-7.374131203,13.451
-7.369427681,13.461
-7.364117622,13.471
-7.358398438,13.481
-7.352421761,13.491
-7.346323967,13.501
-7.340256214,13.511
-7.334344387,13.521
-7.32868576,13.531
-7.323453903,13.541
-7.318693638,13.551
-7.314480305,13.561
-7.310864925,13.571
-7.307877541,13.581
-7.305529594,13.591
-7.303813934,13.601
-7.302707195,13.611
-7.302168846,13.621
-7.302156448,13.631
-7.302259922,13.641
-7.302593708,13.651
-7.303322315,13.661
-7.304427147,13.671
-7.305811405,13.681
-7.307366371,13.691
-7.309000492,13.701
-7.310646057,13.711
-7.312205791,13.721
-7.313653469,13.731
-7.314884663,13.741
-7.315839291,13.751
-7.316486359,13.761
-7.316781521,13.771
-7.316702843,13.781
-7.316245079,13.791
-7.315405369,13.801
-7.314193726,13.811
-7.312616825,13.821
-7.310541153,13.831
-7.308098793,13.841
-7.305465698,13.851
-7.302709579,13.861
-7.299883366,13.871
-7.297037601,13.881
-7.294220448,13.891
-7.291479588,13.901
-7.288856983,13.911
-7.286383629,13.921
-7.28410387,13.931
-7.282032013,13.941
-7.280185223,13.951
-7.278571606,13.961
-7.277192593,13.971
-7.276044369,13.981
-7.27511549,13.991
-7.274401188,14.001
-7.273792744,14.011
-7.273236275,14.021
-7.27283287,14.031
-7.272582054,14.041
-7.272455692,14.051
-7.272413731,14.061
-7.272427559,14.071
-7.272464275,14.081
-7.272494793,14.091
-7.272490501,14.101
-7.272427082,14.111
-7.272281647,14.121
-7.272034645,14.131
-7.271670341,14.141
-7.271176815,14.151
-7.270546436,14.161
-7.269775867,14.171
-7.268864632,14.181
-7.267818451,14.191
-7.266644955,14.201
-7.265303135,14.211
-7.263816357,14.221
-7.26225853,14.231
-7.260657787,14.241
-7.25903511,14.251
-7.257408619,14.261
-7.255796432,14.271
-7.25421524,14.281
-7.252680302,14.291
-7.251204014,14.301
-7.249797821,14.311
-7.248469353,14.321
-7.247224331,14.331
-7.24606514,14.341
-7.244992733,14.351
-7.24400425,14.361
-7.243096352,14.371
-7.24225378,14.381
-7.241424084,14.391
-7.240651131,14.401
-7.239941597,14.411
-7.239287376,14.421
-7.238676071,14.431
-7.23809433,14.441
-7.237530231,14.451
-7.236973286,14.461
-7.236413002,14.471
-7.23583889,14.481
-7.235242844,14.491
-7.234615803,14.501
-7.233952045,14.511
-7.233244896,14.521
-7.232491016,14.531
-7.231688023,14.541
-7.230834484,14.551
-7.229931831,14.561
-7.228981018,14.571
-7.227987289,14.581
-7.22694397,14.591
-7.225847244,14.601
-7.224719048,14.611
-7.223577499,14.621
-7.222431183,14.631
-7.221287251,14.641
-7.220151901,14.651
-7.219030857,14.661
-7.217930317,14.671
-7.216854095,14.681
-7.215806484,14.691
-7.214790344,14.701
-7.213807106,14.711
-7.212857246,14.721
-7.211941242,14.731
-7.21105957,14.741
-7.210195541,14.751
-7.209344864,14.761
-7.20852232,14.771
-7.207728386,14.781
-7.206958294,14.791
-7.206208229,14.801
-7.205473423,14.811
-7.204749584,14.821
-7.204032421,14.831
-7.203317165,14.841
-7.202600956,14.851
-7.201879025,14.861
-7.20114851,14.871
-7.200406075,14.881
-7.199649811,14.891
-7.198876858,14.901
-7.198086262,14.911
-7.197277546,14.921
-7.196450233,14.931
-7.195604801,14.941
-7.194741726,14.951
-7.193862915,14.961
-7.192970753,14.971
-7.192062378,14.981
-7.191138744,14.991
-7.190207958,15.001
-7.189276695,15.011
-7.18834734,15.021
-7.187423229,15.031
-7.186506748,15.041
-7.185599327,15.051
-7.184702873,15.061
-7.183818817,15.071
-7.182948589,15.081
-7.18209219,15.091
-7.181250095,15.101
-7.180422783,15.111
-7.179599285,15.121
-7.178788662,15.131
-7.177990913,15.141
-7.177206516,15.151
-7.176433563,15.161
-7.175670624,15.171
-7.174916267,15.181
-7.17416811,15.191
-7.173425198,15.201
-7.172685146,15.211
-7.171947002,15.221
-7.171208382,15.231
-7.170468807,15.241
-7.169725895,15.251
-7.168979168,15.261
-7.168227196,15.271
-7.167469978,15.281
-7.166706085,15.291
-7.165935993,15.301
-7.165159702,15.311
-7.164376736,15.321
-7.163588524,15.331
-7.16279459,15.341
-7.161996841,15.351
-7.161195278,15.361
-7.160388947,15.371
-7.159579754,15.381
-7.158771038,15.391
-7.157964706,15.401
-7.157162189,15.411
-7.156363487,15.421
-7.15557003,15.431
-7.154781818,15.441
-7.154000282,15.451
-7.153225422,15.461
-7.152457237,15.471
-7.151695728,15.481
-7.150939465,15.491
-7.150187492,15.501
-7.149442196,15.511
-7.148703098,15.521
-7.1479702,15.531
-7.147243023,15.541
-7.146520138,15.551
-7.145801544,15.561
-7.145086288,15.571
-7.144373894,15.581
-7.143663406,15.591
-7.14295435,15.601
-7.14224577,15.611
-7.141537666,15.621
-7.140829086,15.631
-7.140119076,15.641
-7.139408588,15.651
-7.138696194,15.661
-7.137982368,15.671
-7.137266636,15.681
-7.136549473,15.691
-7.135830402,15.701
-7.135110378,15.711
-7.13438797,15.721
-7.133663177,15.731
-7.132938385,15.741
-7.132214546,15.751
-7.131492138,15.761
-7.13077116,15.771
-7.130052567,15.781
-7.12933588,15.791
-7.128622532,15.801
-7.127912045,15.811
-7.127204895,15.821
-7.12650156,15.831
-7.125801563,15.841
-7.125105381,15.851
-7.124413013,15.861
-7.123723984,15.871
-7.123038292,15.881
-7.122356415,15.891
-7.121677399,15.901
-7.121001244,15.911
-7.120327473,15.921
-7.119656563,15.931
-7.11898756,15.941
-7.118319988,15.951
-7.1176548,15.961
-7.116990566,15.971
-7.116327286,15.981
-7.115665436,15.991
-7.115004063,16.001
-7.114343643,16.011
-7.113683701,16.021
-7.113024235,16.031
-7.112365723,16.041
-7.111707211,16.051
-7.111049652,16.061
-7.11039257,16.071
-7.109736443,16.081
-7.109081268,16.091
-7.108426571,16.101
-7.107773304,16.111
-7.107121468,16.121
-7.106470585,16.131
-7.105821609,16.141
-7.105174065,16.151
-7.104528427,16.161
-7.10388422,16.171
-7.103242397,16.181
-7.102602482,16.191
-7.101964951,16.201
-7.101329327,16.211
-7.10069561,16.221
-7.100064278,16.231
-7.099435329,16.241
-7.098808289,16.251
-7.098183155,16.261
-7.097560406,16.271
-7.096939564,16.281
-7.096320629,16.291
-7.095703125,16.301
-7.095088005,16.311
-7.094474316,16.321
-7.093862534,16.331
-7.093252182,16.341
-7.092643261,16.351
-7.092036247,16.361
-7.091430187,16.371
-7.090825558,16.381
-7.090222836,16.391
-7.089621067,16.401
-7.089020252,16.411
-7.088421345,16.421
-7.087823391,16.431
-7.087226868,16.441
-7.086632252,16.451
-7.086037636,16.461
-7.085443497,16.471
-7.084858418,16.481
-7.084290028,16.491
-7.083711147,16.501
-7.082992554,16.511
-7.081634045,16.521
-7.077718258,16.531
-7.067794323,16.541
-7.062898636,16.551
-9.21381855,16.561
-0.4481147826,16.571
0.4328070283,16.581
0.2740952075,16.591
-0.7305703163,16.601
-0.1019107848,16.611
-0.2894680798,16.621
-0.2025395483,16.631
-0.1981525123,16.641
-0.1874106824,16.651
-0.1711304933,16.661
-0.1619184315,16.671
-0.1516453475,16.681
-0.1470262259,16.691
-0.1441091597,16.701
-0.1424882561,16.711
-0.1418390423,16.721
-0.1429685205,16.731
-0.1449299604,16.741
-0.1476109028,16.751
-0.1508723348,16.761
-0.1555313915,16.771
-0.1582640707,16.781
-0.1612965018,16.791
-0.1647351682,16.801
-0.1685168743,16.811
-0.1725503653,16.821
-0.176610291,16.831
-0.1812181026,16.841
-0.1858387738,16.851
-0.1903635561,16.861
-0.1947091818,16.871
-0.1987984776,16.881
-0.2024893612,16.891
-0.2063720375,16.901
-0.2097342759,16.911
-0.2125146836,16.921
-0.2143935859,16.931
-0.2162668258,16.941
-0.2174818963,16.951
-0.2179915905,16.961
-0.2178255767,16.971
-0.2170431316,16.981
-0.2159307897,16.991
-0.2134655416,17.001
-0.2106887102,17.011
-0.2076919079,17.021
-0.2045687288,17.031
-0.2014151514,17.041
-0.1983175427,17.051
-0.1952495128,17.061
-0.1926816702,17.071
-0.1903394908,17.081
-0.1882451028,17.091
-0.1864147633,17.101
-0.1846692264,17.111
-0.1834718138,17.121
-0.1824046522,17.131
-0.1818418205,17.141
-0.1815300882,17.151
-0.1814182997,17.161
-0.1814882606,17.171
-0.1817157716,17.181
-0.1820812523,17.191
-0.1825645417,17.201
-0.1831461936,17.211
-0.1838296056,17.221
-0.1844756007,17.231
-0.1850255877,17.241
-0.1856489927,17.251
-0.1863359958,17.261
-0.1870698482,17.271
-0.1878337711,17.281
-0.1886132061,17.291
-0.1893987805,17.301
-0.1901734769,17.311
-0.1908729523,17.321
-0.1916852742,17.331
-0.1924382448,17.341
-0.1930983216,17.351
-0.1936582923,17.361
-0.1941820383,17.371
-0.1946003288,17.381
-0.1949132979,17.391
-0.1951181293,17.401
-0.1952186078,17.411
-0.195217669,17.421
-0.1951212883,17.431
-0.1949634254,17.441
-0.1946358234,17.451
-0.1942550689,17.461
-0.193767488,17.471
-0.1932509691,17.481
-0.1927195638,17.491
-0.1921862513,17.501
-0.1916657388,17.511
-0.1911688298,17.521
-0.1906935871,17.531
-0.1902666539,17.541
-0.1898811311,17.551
-0.1895393729,17.561
-0.1892259121,17.571
-0.1889891475,17.581
-0.1888010055,17.591
-0.1886582673,17.601
-0.1885603815,17.611
-0.1885047406,17.621
-0.1884882599,17.631
-0.1885071844,17.641
-0.1885574758,17.651
-0.1886528283,17.661
-0.1887260824,17.671
-0.188820228,17.681
-0.1889343411,17.691
-0.1890708059,17.701
-0.1891928166,17.711
-0.1893246472,17.721
-0.1894609481,17.731
-0.1896052361,17.741
-0.1897499412,17.751
-0.1898905635,17.761
-0.1900239587,17.771
-0.1901472658,17.781
-0.1902581155,17.791
-0.1903544664,17.801
-0.1904281825,17.811
-0.1904897988,17.821
-0.1905406862,17.831
-0.1905708909,17.841
-0.1905794442,17.851
-0.190572843,17.861
-0.1905483305,17.871
-0.1905077249,17.881
-0.1904383451,17.891
-0.1903570443,17.901
-0.1902657598,17.911
-0.1901668459,17.921
-0.1900642663,17.931
-0.1899494678,17.941
-0.1898345798,17.951
-0.1897217184,17.961
-0.1896132231,17.971
-0.1895099133,17.981
-0.1894131452,17.991
-0.1893238723,18.001
-0.1892427653,18.011
-0.1891702712,18.021
-0.1891008914,18.031
-0.1890495569,18.041
-0.1890053004,18.051
-0.1889691055,18.061
-0.1889400929,18.071
-0.1889156997,18.081
-0.1889056265,18.091
-0.1888897419,18.101
-0.1888778806,18.111
-0.1888704747,18.121
-0.1888671666,18.131
-0.1888670027,18.141
-0.1888690889,18.151
-0.1888726801,18.161
-0.1888769865,18.171
-0.1888832599,18.181
-0.1888846904,18.191
-0.1888848841,18.201
-0.1888837665,18.211
-0.1888808012,18.221
-0.1888755858,18.231
-0.1888677776,18.241
-0.1888570935,18.251
-0.1888433546,18.261
-0.1888237745,18.271
-0.1888052672,18.281
-0.1887818724,18.291
-0.1887570769,18.301
-0.1887293011,18.311
-0.1886948347,18.321
-0.1886578798,18.331
-0.1886187792,18.341
-0.1885779053,18.351
-0.1885356456,18.361
-0.1884923875,18.371
-0.1884484887,18.381
-0.1884043068,18.391
-0.1883601397,18.401
-0.1883162707,18.411
-0.1882729381,18.421
-0.1882308573,18.431
-0.1881882846,18.441
-0.1881469041,18.451
-0.1881067604,18.461
-0.1880679429,18.471
-0.1880304962,18.481
-0.1879929304,18.491
-0.1879587919,18.501
-0.1879260242,18.511
-0.1878932565,18.521
-0.1878630668,18.531
-0.1878316402,18.541
-0.1878008991,18.551
-0.1877708435,18.561
-0.1877413541,18.571
-0.1877122223,18.581
-0.1876833588,18.591
-0.1876546293,18.601
-0.1876258254,18.611
-0.1875968426,18.621
-0.187567547,18.631
-0.187537834,18.641
-0.1875075996,18.651
-0.1874767542,18.661
-0.1874452233,18.671
-0.1874129474,18.681
-0.1873798817,18.691
-0.1873463392,18.701
-0.187311247,18.711
-0.1872742772,18.721
-0.1872380972,18.731
-0.1872007847,18.741
-0.1871623248,18.751
-0.1871235073,18.761
-0.1870839894,18.771
-0.1870439649,18.781
-0.1870035678,18.791
-0.1869628429,18.801
-0.1869218498,18.811
-0.186880663,18.821
-0.1868393123,18.831
-0.1867978573,18.841
-0.1867563426,18.851
-0.1867147982,18.861
-0.1866732389,18.871
-0.1866317093,18.881
-0.1865901947,18.891
-0.186548695,18.901
-0.186507225,18.911
-0.1864657551,18.921
-0.1864242703,18.931
-0.1863828599,18.941
-0.1863411665,18.951
-0.1862987429,18.961
-0.1862568259,18.971
-0.1862147003,18.981
-0.1861722767,18.991
-0.1861297041,19.001
-0.1860869527,19.011
-0.1860440075,19.021
-0.186000824,19.031
-0.1859573722,19.041
-0.1859136224,19.051
-0.1858695298,19.061
-0.1858251095,19.071
-0.1857803315,19.081
-0.1857351512,19.091
-0.1856895983,19.101
-0.1856436282,19.111
-0.185597226,19.121
-0.1855504215,19.131
-0.1855031848,19.141
-0.1854555011,19.151
-0.1854070723,19.161
-0.1853587031,19.171
-0.1853099167,19.181
-0.1852604002,19.191
-0.1852104664,19.201
-0.1851601601,19.211
-0.1851095557,19.221
-0.1850582212,19.231
-0.185006842,19.241
-0.1849551797,19.251
-0.1849031746,19.261
-0.1848508716,19.271
-0.1847982854,19.281
-0.1847454309,19.291
-0.1846922785,19.301
-0.184638828,19.311
-0.1845851094,19.321
-0.1845310777,19.331
-0.1844767481,19.341
-0.1844221056,19.351
-0.1843671501,19.361
-0.1843117028,19.371
-0.1842561215,19.381
-0.1842001975,19.391
-0.1841438711,19.401
-0.1840872169,19.411
-0.1840299666,19.421
-0.1839723587,19.431
-0.1839141399,19.441
-0.1838554889,19.451
-0.1837963909,19.461
-0.1837368757,19.471
-0.1836769134,19.481
-0.1836165041,19.491
-0.1835556328,19.501
-0.1834942847,19.511
-0.1834324598,19.521
-0.1833701581,19.531
-0.1833073497,19.541
-0.1832440346,19.551
-0.1831802279,19.561
-0.1831158847,19.571
-0.1830510348,19.581
-0.1829856485,19.591
-0.1829198003,19.601
-0.1828532517,19.611
-0.1827861667,19.621
-0.1827185452,19.631
-0.1826503873,19.641
-0.1825816929,19.651
-0.1825124472,19.661
-0.18244268,19.671
-0.1823723614,19.681
-0.1823014915,19.691
-0.1822300851,19.701
-0.1821581274,19.711
-0.1820856035,19.721
-0.1820125133,19.731
-0.1819388568,19.741
-0.1818646193,19.751
-0.1817898005,19.761
-0.1817144006,19.771
-0.1816383749,19.781
-0.1815617532,19.791
-0.1814845055,19.801
-0.1814066321,19.811
-0.1813281029,19.821
-0.1812489331,19.831
-0.1811691076,19.841
-0.1810885966,19.851
-0.1810074002,19.861
-0.1809255034,19.871
-0.1808429062,19.881
-0.1807595938,19.891
-0.1806755364,19.901
-0.1805907637,19.911
-0.1805052161,19.921
-0.1804189235,19.931
-0.1803318411,19.941
-0.1802439839,19.951
-0.1801553369,19.961
-0.1800658852,19.971
-0.179975614,19.981
-0.1798845232,19.991
-0.1797925979,20.001
-0.1796998233,20.011
-0.1796061993,20.021
-0.179511711,20.031
-0.1794163436,20.041
-0.179320097,20.051
-0.1792229563,20.061
-0.1791249067,20.071
-0.1790259331,20.081
-0.1789260507,20.091
-0.1788252145,20.101
-0.1787234247,20.111
-0.1786206812,20.121
-0.1785169691,20.131
-0.1784122586,20.141
-0.1783065498,20.151
-0.1781998426,20.161
-0.1780920923,20.171
-0.1779833138,20.181
-0.177873522,20.191
-0.1777625978,20.201
-0.1776505858,20.211
-0.177537486,20.221
-0.1774232537,20.231
-0.1773078889,20.241
-0.1771913767,20.251
-0.1770737022,20.261
-0.1769548357,20.271
-0.1768347621,20.281
-0.1767134815,20.291
-0.1765909493,20.301
-0.1764671504,20.311
-0.176342085,20.321
-0.1762157083,20.331
-0.1760880202,20.341
-0.1759589911,20.351
-0.175828591,20.361
-0.17569682,20.371
-0.1755636483,20.381
-0.1754290462,20.391
-0.1752929837,20.401
-0.1751554757,20.411
-0.1750164628,20.421
-0.17487593,20.431
-0.1747338623,20.441
-0.17459023,20.451
-0.1744450182,20.461
-0.174298197,20.471
-0.1741497219,20.481
-0.1739996076,20.491
-0.1738477796,20.501
-0.1736092865,20.511
-0.1734382808,20.521
-0.1733158529,20.531
-0.1731858253,20.541
-0.1730464101,20.551
-0.1729003638,20.561
-0.1727458686,20.571
-0.1725820899,20.581
-0.172409445,20.591
-0.1722287387,20.601
-0.1720411032,20.611
-0.1718478352,20.621
-0.1716499627,20.631
-0.1714496762,20.641
-0.1712469757,20.651
-0.1710431427,20.661
-0.1708387733,20.671
-0.1706342548,20.681
-0.1704297811,20.691
-0.170225352,20.701
-0.1700208038,20.711
-0.1698158979,20.721
-0.1696102768,20.731
-0.1694035679,20.741
-0.1691957265,20.751
-0.1689848751,20.761
-0.1687718332,20.771
-0.1685557514,20.781
-0.1683371663,20.791
-0.1681157947,20.801
-0.1678914428,20.811
-0.1676638722,20.821
-0.1674329489,20.831
-0.1671984941,20.841
-0.1669604182,20.851
-0.1667185575,20.861
-0.166472882,20.871
-0.1662232578,20.881
-0.1659696847,20.891
-0.1657120734,20.901
-0.1654503644,20.911
-0.1651845276,20.921
-0.1649145186,20.931
-0.1646404564,20.941
-0.16436176,20.951
-0.1640782505,20.961
-0.1637905687,20.971
-0.1634987444,20.981
-0.1632028073,20.991
-0.1629027426,21.001
-0.1625985354,21.011
-0.1622901857,21.021
-0.1619776636,21.031
-0.1616609097,21.041
-0.1613399088,21.051
-0.1610145867,21.061
-0.1606848836,21.071
-0.16035074,21.081
-0.1600120664,21.091
-0.1596687883,21.101
-0.1593208164,21.111
-0.1589680314,21.121
-0.1586103588,21.131
-0.1582476646,21.141
-0.1578798294,21.151
-0.1575067043,21.161
-0.1571282148,21.171
-0.1567442417,21.181
-0.1563546062,21.191
-0.155959174,21.201
-0.1555577964,21.211
-0.155150339,21.221
-0.154736653,21.231
-0.1543165892,21.241
-0.1538899839,21.251
-0.1534566879,21.261
-0.1530165374,21.271
-0.1525694132,21.281
-0.1521151066,21.291
-0.1516534984,21.301
-0.1511844248,21.311
-0.1507077068,21.321
-0.1502231807,21.331
-0.1497306526,21.341
-0.1492300332,21.351
-0.1487212032,21.361
-0.1482039243,21.371
-0.1476780027,21.381
-0.1471432596,21.391
-0.1465995312,21.401
-0.1460466087,21.411
-0.1454843283,21.421
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
0,21.431
